date,days,pacific_eu_price,pacific_eu_ndtr_l1,pacific_eu_gdtr_l1,pacific_eu_ndtr_l2,pacific_eu_gdtr_l2
1993-06-09,365,1581.963,2367.33801870472,2474.08331038311,10755.74072,11749.06103
1993-06-10,365,1587.928,2376.38830168563,2483.55390844055,10835.30272,11836.08536
1993-06-11,365,1593.11,2384.25886779042,2491.79061592608,10904.38103,11911.64963
1993-06-12,365,1591.039,2381.27669221767,2488.68658962621,10874.39131,11879.01133
1993-06-13,365,1589.02,2378.36988290656,2485.66128077408,10845.13785,11847.17579
1993-06-14,365,1588.465,2377.64072964345,2484.90945324986,10835.79002,11837.06382
1993-06-15,365,1569.316,2349.24010792285,2455.26138312844,10574.22275,11551.64828
1993-06-16,365,1577.734,2361.98497168148,2468.59585855147,10686.34504,11674.27115
1993-06-17,365,1586.983,2375.97756577187,2483.2351353051,10810.35047,11809.88341
1993-06-18,365,1572.708,2354.85560927189,2461.19294882499,10615.50333,11597.33654
1993-06-19,365,1569.042,2349.50705563011,2455.619623414,10564.68041,11541.96946
1993-06-20,365,1569.28,2349.9574149985,2456.09973478943,10566.13736,11543.65066
1993-06-21,365,1572.694,2355.16932899518,2461.55617671742,10610.40687,11592.10211
1993-06-22,365,1578.011,2363.24761186988,2470.01060408593,10680.55541,11668.8466
1993-06-23,365,1592.548,2385.16857329012,2492.93863291864,10876.05598,11882.59382
1993-06-24,365,1607.701,2408.01496704513,2516.83404063382,11081.70459,12107.43462
1993-06-25,365,1621.539,2428.89652763736,2538.67607228127,11271.14287,12314.56853
1993-06-26,365,1628.578,2439.57627412895,2549.85199818711,11367.45669,12419.92953
1993-06-27,365,1634.246,2448.18886090738,2558.86568808374,11444.89231,12504.64987
1993-06-28,365,1636.335,2451.41429181245,2562.24576758186,11472.20118,12534.57614
1993-06-29,365,1613.624,2417.66532069468,2527.00593958924,11153.47917,12186.67968
1993-06-30,365,1614.49,2419.05683923294,2528.46969378262,11163.55353,12197.77735
1993-07-01,365,1628.595,2440.3450508467,2550.73762368723,11357.26056,12409.59256
1993-07-02,365,1603.663,2403.26117371209,2512.01080792726,11009.3249,12029.75369
1993-07-03,365,1605.279,2405.77562912446,2514.64795085256,11029.69506,12052.09778
1993-07-04,365,1607.159,2408.68693181702,2517.69993255888,11053.72591,12078.44177
1993-07-05,365,1609.614,2412.46178072707,2521.65445425822,11085.70776,12113.4744
1993-07-06,365,1617.547,2424.49383079151,2534.24555940348,11193.61563,12231.52435
1993-07-07,365,1619.563,2427.61039931864,2537.51222505817,11219.70221,12260.11653
1993-07-08,365,1635.922,2452.28539508056,2563.3213558484,11445.09286,12506.57447
1993-07-09,365,1650.185,2473.82217238654,2585.85059298309,11643.39604,12723.43607
1993-07-10,365,1658.083,2485.80663345649,2598.39225576448,11753.4375,12843.82764
1993-07-11,365,1665.133,2496.51415721525,2609.59832416409,11851.89423,12951.5533
1993-07-12,365,1669.308,2502.88209571311,2616.26480289194,11909.53891,13014.64796
1993-07-13,365,1679.916,2518.94654714272,2633.07347178641,12059.59699,13178.79362
1993-07-14,365,1689.498,2533.46956448921,2648.27049310084,12195.82292,13327.82172
1993-07-15,365,1681.987,2522.42238194151,2636.75150658256,12086.63033,13208.7849
1993-07-16,365,1688.016,2531.5929649986,2646.35026445159,12171.73522,13301.91596
1993-07-17,365,1687.697,2531.21960584875,2645.97098947615,12165.34291,13295.03885
1993-07-18,365,1687.165,2530.52782934954,2645.25862910204,12155.88742,13284.81637
1993-07-19,365,1685.57,2528.25254437725,2642.89276862058,12131.22223,13257.9858
1993-07-20,365,1680.334,2520.57458094112,2634.88874383868,12054.73195,13174.61244
1993-07-21,365,1673.838,2511.03002600034,2624.93738384839,11960.63803,13072.03837
1993-07-22,365,1684.346,2526.95130195728,2641.59729194632,12109.54319,13234.94355
1993-07-23,365,1697.652,2547.07511504078,2662.65149855902,12299.64675,13442.88841
1993-07-24,365,1704.141,2556.94523589231,2672.98256722969,12392.16964,13544.14345
1993-07-25,365,1712.638,2569.84634677876,2686.48466961441,12514.40574,13677.89757
1993-07-26,365,1720.476,2581.75544158706,2698.94891606291,12627.55464,13801.71599
1993-07-27,365,1725.218,2588.9883560147,2706.52118757088,12695.4446,13876.03129
1993-07-28,365,1728.943,2594.68616794217,2712.48766651559,12748.4106,13934.0264
1993-07-29,365,1742.695,2615.49031982664,2734.25423350241,12949.93435,14154.47548
1993-07-30,365,1776.342,2666.14788535342,2787.2319432367,13448.61591,14699.74866
1993-07-31,365,1780.514,2672.52276816807,2793.90709606348,13509.869,14766.81271
1993-08-01,365,1781.346,2673.87670569781,2795.33290107407,13520.49769,14778.54024
1993-08-02,365,1782.427,2675.60420662202,2797.14925738871,13534.92123,14794.41431
1993-08-03,365,1766.159,2651.46576145455,2771.9516505726,13287.82247,14524.71802
1993-08-04,365,1764.309,2648.81344092939,2769.191986,13258.33975,14492.63096
1993-08-05,365,1765.408,2650.56647243004,2771.03501516883,13273.01077,14508.77399
1993-08-06,365,1771.509,2659.85939800943,2780.76301711183,13363.20532,14607.50001
1993-08-07,365,1769.877,2657.53100943814,2778.34185924973,13336.91042,14578.89378
1993-08-08,365,1765.9,2651.71657383749,2772.28148318418,13275.64625,14512.11643
1993-08-09,365,1764.072,2649.09448151484,2769.55347907265,13246.49007,14480.38426
1993-08-10,365,1769.001,2656.61660631238,2777.42912719048,13318.76091,14559.50601
1993-08-11,365,1792.081,2691.4446017128,2813.86034267028,13665.02066,14938.22702
1993-08-12,365,1797.291,2699.39278076996,2822.18183947279,13742.72468,15023.29608
1993-08-13,365,1800.506,2704.33039425337,2827.35420466103,13789.99521,15075.07971
1993-08-14,365,1803.826,2709.42568457688,2832.69137772882,13838.94544,15128.70075
1993-08-15,365,1807.573,2715.16597938355,2838.70339569288,13894.56127,15189.61178
1993-08-16,365,1810.51,2719.68509565796,2843.43836944288,13937.77587,15236.96274
1993-08-17,365,1792.105,2692.33061483755,2814.87759762156,13654.35936,14927.53913
1993-08-18,365,1800.082,2704.46662540926,2827.58124920036,13774.44276,15058.98053
1993-08-19,365,1791.042,2691.12883954339,2813.66907878901,13635.50984,14907.4432
1993-08-20,365,1765.474,2653.01352712062,2773.85648269626,13246.19642,14482.21892
1993-08-21,365,1760.961,2646.3980441536,2766.95970664197,13177.15969,14406.94866
1993-08-22,365,1756.599,2640.00559630236,2760.29539643885,13110.54217,14334.31661
1993-08-23,365,1753.246,2635.11128267659,2755.19459256673,13058.99409,14278.12829
1993-08-24,365,1763.112,2650.10059047117,2770.88365214261,13204.65408,14437.5586
1993-08-25,365,1757.475,2641.81581629423,2762.24468331949,13119.12221,14344.28741
1993-08-26,365,1767.165,2656.54369098607,2777.66050877927,13262.44137,14501.16234
1993-08-27,365,1764.58,2652.79212596174,2773.75282721412,13221.97618,14457.07177
1993-08-28,365,1766.411,2655.64726138613,2776.74799357249,13247.41292,14484.98768
1993-08-29,365,1767.99,2658.12291032232,2779.34653675758,13269.05036,14508.75048
1993-08-30,365,1769.815,2660.97028445147,2782.33367957445,13294.37763,14536.54748
1993-08-31,365,1772.785,2665.54230008027,2787.12416755757,13336.91928,14583.16817
1993-09-01,365,1768.776,2659.67108447761,2781.00372335696,13275.19051,14515.86409
1993-09-02,365,1752.121,2634.9092847558,2755.14948725233,13025.05857,14242.745
1993-09-03,365,1747.57,2628.23150718226,2748.1870048987,12956.1557,14167.6079
1993-09-04,365,1741.176,2618.81603483596,2738.367924917,12860.45554,14063.2287
1993-09-05,365,1732.653,2606.23089036354,2725.23989304836,12733.98926,13925.25895
1993-09-06,365,1726.384,2596.9992381676,2715.6122938004,12640.94263,13823.77018
1993-09-07,365,1717.02,2583.15431293134,2701.16775056761,12503.36316,13673.65176
1993-09-08,365,1697.17,2553.57397433462,2670.27299557838,12214.08572,13357.6697
1993-09-09,365,1691.853,2545.75201844737,2662.11587295047,12136.28104,13272.80492
1993-09-10,365,1686.095,2537.27443735716,2653.27479762243,12052.63885,13181.56827
1993-09-11,365,1684.33,2534.73710654829,2650.63418505756,12025.73548,13152.27204
1993-09-12,365,1682.285,2531.78291248731,2647.55813272672,11994.90871,13118.68916
1993-09-13,365,1680.509,2529.22862937569,2644.89995511154,11967.91349,13089.29154
1993-09-14,365,1682.807,2532.78514079602,2648.62851653392,11998.78522,13123.14876
1993-09-15,365,1673.7,2519.31357470962,2634.57257293291,11868.43908,12980.9056
1993-09-16,365,1652.596,2487.82620417517,2601.68060666648,11569.12414,12653.88791
1993-09-17,365,1679.985,2529.21106433909,2644.97823885433,11951.4199,13072.21169
1993-09-18,365,1678.635,2527.29361592618,2642.98493092165,11930.60432,13049.56377
1993-09-19,365,1674.47,2521.17751103432,2636.6077333929,11870.17168,12983.64705
1993-09-20,365,1669.003,2513.12720967139,2628.21163933964,11791.69101,12898.03012
1993-09-21,365,1649.155,2483.51664287217,2597.2806699874,11511.17379,12591.54415
1993-09-22,365,1660.281,2500.42973066263,2614.98537330069,11665.38165,12760.38565
1993-09-23,365,1667.278,2511.10580075121,2626.16411828869,11762.39877,12866.64288
1993-09-24,365,1686.025,2539.49947815502,2655.87681044708,12025.74735,13154.89172
1993-09-25,365,1682.248,2533.96036429069,2650.10137853117,11970.57662,13094.71367
1993-09-26,365,1672.43,2519.41242910159,2634.91953688986,11830.42657,12941.72818
1993-09-27,365,1668.709,2513.95419610342,2629.22824373351,11776.49935,12882.90462
1993-09-28,365,1673.153,2520.7622817391,2636.35922045873,11837.64614,12949.8997
1993-09-29,365,1654.16,2492.42232066813,2606.75538824182,11568.82197,12656.16835
1993-09-30,365,1664.454,2508.09053755139,2623.1585430116,11711.63322,12812.56026
1993-10-01,365,1685.312,2539.67778370087,2656.21336548533,12003.99,13132.57848
1993-10-02,365,1683.324,2536.80365352761,2653.22036765168,11974.11311,13100.02306
1993-10-03,365,1679.499,2531.18896915702,2647.36556773062,11918.40962,13039.25562
1993-10-04,365,1677.393,2528.13775890558,2644.1878115899,11886.99009,13005.01306
1993-10-05,365,1680.848,2533.4497527619,2649.75354716433,11934.27332,13056.83953
1993-10-06,365,1696.573,2557.31165072538,2674.72866334304,12156.41038,13300.04696
1993-10-07,365,1685.425,2540.76089287574,2657.45224366411,11996.35936,13125.28108
1993-10-08,365,1686.505,2542.48818955534,2659.26881683122,12010.0164,13140.31935
1993-10-09,365,1683.914,2538.71211517762,2655.33359500198,11971.67917,13098.51632
1993-10-10,365,1681.81,2535.66274312768,2652.15735682858,11940.25452,13064.26603
1993-10-11,365,1679.238,2531.91424177252,2648.25119323073,11902.2873,13022.86589
1993-10-12,365,1677.071,2528.77152993511,2644.97758829691,11870.0732,12987.75161
1993-10-13,365,1681.798,2536.01404385949,2652.56373836315,11935.44559,13059.38656
1993-10-14,365,1688.473,2546.21504098168,2663.24675859766,12028.84633,13161.71421
1993-10-15,365,1710.494,2579.58207467591,2698.16629548752,12341.451,13503.94461
1993-10-16,365,1712.153,2582.18435527125,2700.89776923861,12363.62061,13528.29902
1993-10-17,365,1712.87,2583.36693157193,2702.14488781137,12372.21405,13537.80328
1993-10-18,365,1713.926,2585.06134486907,2703.92719828773,12385.71331,13552.67358
1993-10-19,365,1719.653,2593.82629812769,2713.10721403122,12466.96158,13641.6996
1993-10-20,365,1727.156,2605.28952694906,2725.11216694171,12574.42016,13759.42928
1993-10-21,365,1730.752,2610.82149225198,2730.90863354751,12625.07252,13814.95696
1993-10-22,365,1742.099,2628.10344581084,2749.00280390248,12789.51237,13995.06984
1993-10-23,365,1745.526,2633.38153506165,2754.53362622874,12838.15024,14048.39479
1993-10-24,365,1748.315,2637.69211758771,2759.05261491555,12877.44153,14091.4903
1993-10-25,365,1750.777,2641.50944937695,2763.05527786392,12911.96962,14129.37361
1993-10-26,365,1752.375,2644.0232920555,2765.69458931394,12933.80154,14153.36527
1993-10-27,365,1738.897,2623.95870990934,2744.74338762596,12734.72824,13935.8944
1993-10-28,365,1745.414,2633.92891062052,2755.18591846781,12828.79065,14038.96435
1993-10-29,365,1755.313,2649.02953172838,2770.9981502484,12973.15371,14197.11529
1993-10-30,365,1755.595,2649.56118045216,2771.56500261307,12975.60163,14199.90407
1993-10-31,365,1756.616,2651.20657504253,2773.29635275826,12988.96537,14214.6332
1993-11-01,365,1754.395,2647.98339082819,2769.93882591734,12954.63365,14177.20585
1993-11-02,365,1758.961,2654.99122769394,2777.28058324641,13020.449,14249.34522
1993-11-03,365,1746.317,2636.17519285797,2757.63418288904,12833.12164,14044.71041
1993-11-04,365,1716.363,2591.2548584687,2710.68106856225,12393.0359,13563.45079
1993-11-05,365,1699.816,2566.54881752582,2684.87280518191,12154.07441,13302.28618
1993-11-06,365,1694.814,2559.16945971173,2677.17475923954,12081.59532,13223.17279
1993-11-07,365,1687.771,2548.74461049531,2666.2970054842,11980.59492,13112.9051
1993-11-08,365,1682.78,2541.38057102709,2658.61478977237,11908.81789,13034.55494
1993-11-09,365,1670.495,2523.08535995049,2639.51052059773,11734.83553,12844.46795
1993-11-10,365,1676.796,2532.73428388776,2649.6175806637,11822.11101,12940.12139
1993-11-11,365,1672.262,2526.04935775282,2642.64403883394,11757.24095,12869.31069
1993-11-12,365,1685.632,2546.4068266719,2663.95846841435,11944.29586,13074.22788
1993-11-13,365,1677.323,2534.08188983454,2651.09543026783,11826.18931,12945.25102
1993-11-14,365,1665.341,2516.23540416945,2632.45956243508,11657.15832,12760.56378
1993-11-15,365,1657.154,2504.0895898564,2619.78301741542,11542.19975,12635.01875
1993-11-16,365,1661.924,2511.4123719131,2627.45504106102,11607.30051,12706.38859
1993-11-17,365,1661.739,2511.23672154719,2627.28199278749,11603.26358,12702.07195
1993-11-18,365,1656.547,2503.56611091708,2619.27883541548,11529.96858,12622.04916
1993-11-19,365,1642.758,2482.98601537145,2597.78246661014,11337.99978,12412.23334
1993-11-20,365,1627.025,2459.47031202449,2573.21438252343,11120.86666,12174.86127
1993-11-21,365,1612.689,2438.0573069531,2550.84539936636,10924.88822,11960.63395
1993-11-22,365,1601.979,2422.10784523977,2534.19112943274,10779.65175,11801.93668
1993-11-23,365,1595.691,2412.79347397617,2524.47115103124,10694.47143,11708.91491
1993-11-24,365,1583.948,2395.28215371858,2506.18246400791,10536.98697,11536.79941
1993-11-25,365,1588.797,2402.72850376525,2513.98438228489,10600.27646,11606.19352
1993-11-26,365,1573.331,2379.5959633095,2489.81443933877,10393.93001,11380.57804
1993-11-27,365,1559.018,2358.19848082858,2467.45911788751,10204.80758,11173.80784
1993-11-28,365,1545.351,2337.77279420926,2446.12018397764,10025.86329,10978.17022
1993-11-29,365,1536.257,2324.23975049478,2431.9902936833,9907.64925,10849.00153
1993-11-30,365,1537.266,2325.85695932877,2433.69128448225,9919.25778,10861.79227
1993-12-01,365,1574.644,2382.54750219052,2493.02797613755,10400.67554,11389.11383
1993-12-02,365,1584.617,2397.78721387883,2508.99005297706,10531.54705,11532.56569
1993-12-03,365,1589.756,2405.67983840166,2517.25993889097,10598.71398,11606.21939
1993-12-04,365,1589.649,2405.61672681671,2517.20399095292,10595.9767,11603.3149
1993-12-05,365,1586.447,2400.90582485208,2512.2901139126,10552.29743,11555.62607
1993-12-06,365,1582.477,2395.04543421383,2506.17574158124,10498.61367,11497.00176
1993-12-07,365,1578.461,2389.11662163073,2499.98980793376,10444.49383,11437.89985
1993-12-08,365,1579.811,2391.25342875642,2502.23466473523,10461.07024,11456.1352
1993-12-09,365,1591.035,2408.39404504411,2520.1870135728,10608.95644,11618.23628
1993-12-10,365,1589.879,2406.75293959057,2518.48103516697,10592.35902,11600.16463
1993-12-11,365,1593.837,2412.84800728745,2524.8688584669,10643.8713,11656.66869
1993-12-12,365,1597.718,2418.82828951265,2531.13654549673,10694.48456,11712.18835
1993-12-13,365,1601.541,2424.71952108724,2537.31120281561,10744.41695,11766.96261
1993-12-14,365,1596.828,2417.74742702851,2530.03558549083,10680.45657,11697.10346
1993-12-15,365,1596.378,2417.16818931025,2529.43989174725,10673.1852,11689.23709
1993-12-16,365,1609.985,2437.92597766789,2551.1787016175,10854.3572,11887.81139
1993-12-17,365,1618.873,2451.5339791548,2565.43414949376,10973.32837,12018.25215
1993-12-18,365,1617.71,2449.8812317584,2563.71602734943,10956.30248,11999.7132
1993-12-19,365,1614.588,2445.28940440229,2558.92640677621,10913.00494,11952.43659
1993-12-20,365,1613.387,2443.57844729161,2557.14756593942,10895.5125,11933.38623
1993-12-21,365,1607.783,2435.27304440891,2548.4795388849,10819.23071,11850.05583
1993-12-22,365,1614.935,2446.24343098268,2559.9733705163,10914.52497,11954.55722
1993-12-23,365,1619.433,2453.1675275577,2567.23012167592,10974.09247,12019.89889
1993-12-24,365,1615.469,2447.31306001319,2561.12117065639,10919.48133,11960.25114
1993-12-25,365,1616.559,2449.06037266472,2562.95899536586,10932.85537,11974.98714
1993-12-26,365,1619.811,2454.08683255414,2568.22894416699,10975.51668,12021.80297
1993-12-27,365,1621.524,2456.77734682165,2571.05366448152,10997.35729,12045.81127
1993-12-28,365,1629.275,2468.66520019036,2583.50880312615,11101.53907,12160.06042
1993-12-29,365,1642.393,2488.69873715557,2604.49144842272,11279.39988,12355.04042
1993-12-30,365,1648.604,2498.24145389484,2614.49073280956,11363.45509,12447.23213
1993-12-31,365,1655.497,2508.8247969298,2625.58013457864,11457.29914,12550.15589
1994-01-01,365,1658.514,2513.49709666285,2630.47948250326,11497.56201,12594.34996
1994-01-02,365,1661.872,2518.68981166604,2635.92334698781,11542.68783,12643.87315
1994-01-03,365,1665.444,2524.20890955844,2641.70918782243,11590.91508,12696.79567
1994-01-04,365,1673.499,2536.56550431058,2654.65593102357,11702.05321,12818.68054
1994-01-05,365,1678.326,2543.99796572367,2662.44548870958,11768.26503,12891.31736
1994-01-06,365,1681.336,2548.66229991687,2667.33681309269,11809.06338,12936.10212
1994-01-07,365,1698.613,2575.01353120551,2694.93302511368,12050.89209,13201.18675
1994-01-08,365,1705.765,2585.9982149021,2706.44333753304,12151.29258,13311.30864
1994-01-09,365,1708.745,2590.61904499305,2711.2891228968,12192.27683,13356.30116
1994-01-10,365,1711.075,2594.25276087654,2715.10182307874,12224.02619,13391.17645
1994-01-11,365,1715.435,2600.97731046611,2722.15017901172,12284.92743,13457.99817
1994-01-12,365,1707.99,2589.90786525575,2710.59432757301,12177.8845,13341.02314
1994-01-13,365,1701.485,2580.24627815257,2700.50916960682,12084.58734,13239.07646
1994-01-14,365,1736.565,2633.60007679597,2756.36949926595,12581.95076,13784.1489
1994-01-15,365,1738.188,2636.16355091512,2759.06215642436,12603.93647,13808.33407
1994-01-16,365,1739.617,2638.43393401674,2761.44840103829,12623.12997,13829.46121
1994-01-17,365,1741.05,2640.70983172286,2763.84028381652,12642.38005,13850.65065
1994-01-18,365,1747.525,2650.66736926813,2774.27565852675,12735.18638,13952.46067
1994-01-19,365,1760.647,2670.74134666642,2795.30384284268,12925.53202,14161.18218
1994-01-20,365,1764.442,2676.60806888762,2801.45464638951,12979.74126,14220.67942
1994-01-21,365,1763.357,2675.08031919348,2799.86771999141,12962.33465,14201.73413
1994-01-22,365,1763.13,2674.84707184713,2799.63503728778,12957.48974,14196.54091
1994-01-23,365,1758.85,2668.51548889011,2793.02754243261,12893.56429,14126.69958
1994-01-24,365,1758.667,2668.34882528712,2792.86446937284,12889.38372,14122.23304
1994-01-25,365,1765.637,2679.06676552106,2804.09634321675,12990.37519,14233.02628
1994-01-26,365,1779.616,2700.44913390073,2826.4952520151,13195.05658,14457.47458
1994-01-27,365,1789.769,2716.02217279503,2842.81231635306,13344.41444,14621.29719
1994-01-28,365,1794.785,2723.75814170083,2850.92108087947,13417.49628,14701.49229
1994-01-29,365,1812.43,2750.70903516888,2879.14941785954,13680.06816,14989.3902
1994-01-30,365,1832.893,2781.94028296049,2911.85879434362,13987.69793,15326.66997
1994-01-31,365,1850.903,2809.45141939793,2940.6745846733,14261.26919,15626.63632
1994-02-01,365,1853.239,2813.10617247641,2944.51048806986,14295.39318,15664.13817
1994-02-02,365,1856.805,2818.63486986555,2950.3082557905,14348.72178,15722.68701
1994-02-03,365,1856.461,2818.22924006707,2949.89558553421,14341.72972,15715.15388
1994-02-04,365,1842.532,2797.37137184978,2928.10212884073,14126.58297,15479.81743
1994-02-05,365,1838.381,2791.2336170291,2921.69695734295,14061.77297,15409.00326
1994-02-06,365,1838.457,2791.46277948322,2921.94828935927,14061.26746,15408.57071
1994-02-07,365,1842.575,2797.8327604272,2928.62691182562,14122.618,15475.91591
1994-02-08,365,1853.636,2814.80181124122,2946.40729665201,14291.07388,15660.70494
1994-02-09,365,1855.821,2818.23005704552,2950.00618029548,14323.0032,15695.80552
1994-02-10,365,1852.209,2812.89968117416,2944.44456491804,14265.92857,15633.4502
1994-02-11,365,1848.406,2807.28438406974,2938.58499424257,14206.02922,15568.00364
1994-02-12,365,1848.525,2807.57849631032,2938.90420108296,14206.05552,15568.1547
1994-02-13,365,1850.952,2811.37376968152,2942.8877810137,14241.49596,15607.10363
1994-02-14,365,1853.142,2814.80957253645,2946.4944713462,14273.30848,15642.07745
1994-02-15,365,1847.97,2807.13814492789,2938.48676007226,14192.48604,15553.74468
1994-02-16,365,1849.27,2809.22246118842,2940.67935542771,14210.65441,15573.76883
1994-02-17,365,1848.619,2808.3513579203,2939.77985136931,14198.9687,15561.09315
1994-02-18,365,1838.057,2792.57305319142,2923.29949711912,14036.57005,15383.49967
1994-02-19,365,1837.488,2791.82551791327,2922.52923713468,14026.23081,15372.29668
1994-02-20,365,1836.866,2790.99853148124,2921.67570580059,14015.08828,15360.21377
1994-02-21,365,1838.155,2793.06528270518,2923.84986869583,14033.00489,15379.96174
1994-02-22,365,1854.784,2818.5117103648,2950.5073263608,14285.75064,15657.17324
1994-02-23,365,1859.407,2825.65945478943,2958.00131412599,14355.32042,15733.54411
1994-02-24,365,1857.082,2822.26368387836,2954.46163120767,14317.90411,15692.69438
1994-02-25,365,1849.508,2810.98243700586,2942.6822048692,14200.29048,15564.11105
1994-02-26,365,1858.918,2825.45194226413,2957.84691516514,14343.36039,15721.10143
1994-02-27,365,1867.818,2839.14490950943,2972.19799498203,14479.22927,15870.19741
1994-02-28,365,1873.963,2848.62492315297,2982.13547641404,14572.73839,15972.83198
1994-03-01,365,1846.989,2807.94143898499,2939.5857684059,14153.52299,15513.77339
1994-03-02,365,1833.144,2787.17834026744,2917.88794365305,13941.32134,15281.58601
1994-03-03,365,1833.649,2788.05740907541,2918.81910817252,13947.29628,15288.25183
1994-03-04,365,1840.373,2798.42486555598,2929.6868867141,14048.21605,15399.021
1994-03-05,365,1844.451,2804.74398959169,2936.31346458691,14108.82928,15465.57831
1994-03-06,365,1847.52,2809.52229227812,2941.3266600599,14154.055,15515.26378
1994-03-07,365,1850.025,2813.4413378839,2945.43970091707,14190.68065,15555.52181
1994-03-08,365,1849.388,2812.59147605538,2944.5625326634,14179.2401,15543.11153
1994-03-09,365,1836.558,2793.36123314727,2924.46833194909,13982.50071,15327.85257
1994-03-10,365,1821.111,2770.15700283287,2900.21381653847,13747.4098,15070.54988
1994-03-11,365,1813.463,2758.75177948118,2888.30362815873,13631.48611,14943.78592
1994-03-12,365,1816.584,2763.61075878916,2893.40117924375,13676.8052,14993.57517
1994-03-13,365,1821.152,2770.6806860168,2900.81428103647,13744.07258,15067.43655
1994-03-14,365,1824.925,2776.53413233825,2906.95359140223,13799.42513,15128.23021
1994-03-15,365,1835.73,2793.1471847944,2924.36467646695,13961.86354,15306.49624
1994-03-16,365,1842.112,2802.99831089706,2934.69227549806,14057.62152,15411.61837
1994-03-17,365,1828.211,2782.13166016148,2912.88407283641,13845.60329,15179.58499
1994-03-18,365,1825.228,2777.73713310009,2908.29894414531,13799.18571,15128.86362
1994-03-19,365,1821.791,2772.65859083473,2902.99906970289,13746.05739,15070.7955
1994-03-20,365,1818.897,2768.39702701543,2898.55316029952,13701.1395,15021.71411
1994-03-21,365,1817.559,2766.48366349475,2896.56288830146,13679.54292,14998.17169
1994-03-22,365,1807.259,2751.06687172826,2880.45682141982,13524.42658,14828.47229
1994-03-23,365,1805.506,2748.52668149483,2877.81078754313,13496.82851,14798.35377
1994-03-24,365,1788.151,2722.39889381118,2850.49258039263,13237.62433,14514.55187
1994-03-25,365,1768.78,2693.20376055179,2819.96235441067,12951.1647,14200.85272
1994-03-26,365,1770.258,2695.55808818874,2822.43772539104,12971.32199,14223.05736
1994-03-27,365,1772.696,2699.37582846721,2826.44515909382,13005.57207,14260.71347
1994-03-28,365,1774.115,2701.64110545354,2828.82728351075,13024.8947,14282.00389
1994-03-29,365,1754.928,2672.71639205979,2798.57918259629,12743.13368,13973.43507
1994-03-30,365,1742.552,2654.1358512609,2779.16004363072,12563.15127,13776.44062
1994-03-31,365,1729.429,2634.41950617738,2758.5516857027,12374.08043,13569.47299
1994-04-01,365,1724.6,2627.23561045651,2751.0505418059,12304.20193,13493.05247
1994-04-02,365,1723.33,2625.41803765862,2749.159805093,12284.78809,13471.88476
1994-04-03,365,1723.884,2626.36532416684,2750.16209722364,12291.25568,13479.0794
1994-04-04,365,1725.708,2629.24619441228,2753.18827348567,12315.80803,13506.1005
1994-04-05,365,1757.543,2677.91094526449,2804.16747082792,12769.28466,14003.60114
1994-04-06,365,1782.386,2715.92964998601,2843.99849938089,13129.31286,14398.62933
1994-04-07,365,1787.362,2723.63600342314,2852.07994049568,13201.2503,14477.63979
1994-04-08,365,1783.687,2718.18920812322,2846.39406865116,13145.90094,14417.11936
1994-04-09,365,1787.308,2723.81921083967,2852.30004575587,13197.81541,14474.16015
1994-04-10,365,1796.614,2738.16514810798,2867.33919846989,13334.28078,14623.99187
1994-04-11,365,1800.186,2743.72060154123,2873.16732553676,13385.80314,14680.60477
1994-04-12,365,1807.459,2754.95548488692,2884.9469687277,13492.85016,14798.15589
1994-04-13,365,1807.843,2755.65052929991,2885.68578510354,13497.08541,14802.91461
1994-04-14,365,1799.797,2743.62133866003,2873.12048540258,13376.69501,14671.19984
1994-04-15,365,1808.098,2756.43278616202,2886.55232758602,13499.09883,14805.61041
1994-04-16,365,1806.281,2753.79210757972,2883.8009034074,13470.69997,14774.6044
1994-04-17,365,1804.028,2750.49049343456,2880.35793669209,13435.87683,14736.55959
1994-04-18,365,1801.924,2747.41456958512,2877.15112231997,13403.31189,14700.98807
1994-04-19,365,1793.085,2734.18156120496,2863.32634345528,13271.68946,14556.96165
1994-04-20,365,1778.007,2711.47507500883,2839.58533470095,13048.79067,14312.86404
1994-04-21,365,1776.986,2710.03576323148,2838.09057060391,13032.57529,14295.20317
1994-04-22,365,1788.295,2727.45394794622,2856.34954883843,13197.75504,14476.56548
1994-04-23,365,1788.785,2728.3101413577,2857.25707643833,13203.65329,14483.14562
1994-04-24,365,1784.62,2722.12132538413,2850.7950895926,13141.34554,14414.9952
1994-04-25,365,1785.089,2722.94483965777,2851.66835450175,13146.8923,14421.1896
1994-04-26,365,1795.674,2739.25949073649,2868.77194275962,13302.02917,14591.54067
1994-04-27,365,1792.522,2734.59842445707,2863.90685752576,13254.19859,14539.24061
1994-04-28,365,1794.448,2737.64166916866,2867.10413038905,13281.18992,14568.95237
1994-04-29,365,1785.598,2724.38517265818,2853.25397978501,13149.87187,14425.23879
1994-04-30,365,1784.264,2722.47099215905,2851.26218981964,13128.77536,14402.22681
1994-05-01,365,1783.879,2721.998370128,2850.77882565712,13121.67999,14394.56147
1994-05-02,365,1782.635,2720.22082927397,2848.92994147152,13102.05858,14373.16574
1994-05-03,365,1774.943,2708.71041994735,2836.90547183845,12988.72751,14249.14757
1994-05-04,365,1763.382,2691.33492235641,2818.74407721683,12819.67789,14064.05937
1994-05-05,365,1783.803,2722.67156036756,2851.58378203724,13115.86646,14389.19296
