date,days,north_america_eu_price,north_america_eu_ndtr_l1,north_america_eu_gdtr_l1,north_america_eu_ndtr_l2,north_america_eu_gdtr_l2
1999-04-26,365,2008.715,2731.88474834332,3105.20328174207,10927.37943,14116.05438
1999-04-27,365,1999.348,2719.25216419622,3090.89451072048,10825.39848,13984.77066
1999-04-28,365,1984.594,2699.30772432737,3068.28139948586,10665.69007,13778.9691
1999-04-29,365,1981.088,2694.60759544389,3062.97128095032,10627.65207,13730.11881
1999-04-30,365,1970.079,2679.74526036021,3046.12964048531,10509.51948,13577.97274
1999-05-01,365,1977.428,2689.84447170017,3057.65913226192,10587.8496,13679.61259
1999-05-02,365,1991.982,2709.78023029852,3080.38593205586,10743.90087,13881.81431
1999-05-03,365,1999.798,2720.51985228484,3092.6455175494,10828.16039,13991.14492
1999-05-04,365,1960.696,2667.47395062361,3032.41392786359,10404.9888,13444.99535
1999-05-05,365,1971.001,2681.61640804643,3048.54907513849,10514.44807,13586.94899
1999-05-06,365,1930.619,2626.8237902427,2986.32895074088,10083.89047,13031.19819
1999-05-07,365,1943.338,2644.25889774576,3006.212013937,10216.90585,13203.6298
1999-05-08,365,1941.225,2641.44238196255,3003.03761619453,10194.28547,13174.64076
1999-05-09,365,1938.548,2637.8614691826,2998.99583564898,10165.79093,13138.07325
1999-05-10,365,1936.378,2634.96682196495,2995.73287248864,10142.62882,13108.38324
1999-05-11,365,1972.521,2684.31094084938,3051.90923186629,10521.65487,13598.90576
1999-05-12,365,1991.543,2710.34050614033,3081.57154131742,10724.82826,13862.10985
1999-05-13,365,2005.248,2729.1285562602,3102.99752067584,10872.6181,14053.71184
1999-05-14,365,1947.551,2650.76918282533,3013.98217018264,10247.35329,13246.22078
1999-05-15,365,1951.104,2655.67677181392,3019.59579656853,10284.43886,13294.45368
1999-05-16,365,1955.594,2661.86763065869,3026.67265561756,10331.52549,13355.65285
1999-05-17,365,1958.983,2666.54928401778,3032.02870636123,10366.99841,13401.79894
1999-05-18,365,1952.584,2657.92766943503,3022.26697017452,10299.08638,13314.37502
1999-05-19,365,1971.493,2683.8096531276,3051.76458347608,10498.76491,13573.11054
1999-05-20,365,1969.497,2681.15095839,3048.76909295309,10476.9372,13545.13843
1999-05-21,365,1969.454,2681.14517087634,3048.7876180978,10475.98669,13544.1307
1999-05-22,365,1963.352,2672.92445291301,3039.48038237929,10410.84608,13460.27508
1999-05-23,365,1949.994,2654.85628045401,3018.98954217516,10269.21143,13277.6439
1999-05-24,365,1933.005,2631.84824248792,2992.88355297049,10090.34933,13046.88877
1999-05-25,365,1892.677,2577.08656562261,2930.67865471922,9669.58972,12503.44511
1999-05-26,365,1945.447,2649.10705342098,3012.66054068046,10209.23851,13201.93011
1999-05-27,365,1915.401,2608.32912254615,2966.35072413014,9894.08077,12794.95166
1999-05-28,365,1944.288,2647.81888643785,3011.33332825795,10192.84178,13181.93153
1999-05-29,365,1946.401,2650.75649481461,3014.70211313534,10214.60439,13210.32064
1999-05-30,365,1948.275,2653.36599568608,3017.69709612012,10233.85766,13235.45908
1999-05-31,365,1949.745,2655.42367938955,3020.06349303023,10248.87045,13255.10513
1999-06-01,365,1930.049,2628.72298511051,2989.75534120525,10041.90164,12987.94536
1999-06-02,365,1954.629,2662.35044285609,3028.07168469696,10297.97219,13319.75347
1999-06-03,365,1963.674,2674.7851385553,3042.26930485029,10393.29605,13443.53003
1999-06-04,365,2018.243,2749.29091827808,3127.09441987114,10971.42525,14192.06204
1999-06-05,365,2021.343,2753.58146927164,3132.00662844904,11004.74117,14235.45092
1999-06-06,365,2024.152,2757.47446259597,3136.46611294248,11034.92778,14274.78309
1999-06-07,365,2026.619,2760.89777692696,3140.3896370848,11061.39228,14309.2904
1999-06-08,365,1975.359,2691.22813265872,3061.22027412139,10502.20169,13586.60495
1999-06-09,365,1977.171,2693.75393717877,3064.12085499887,10521.02639,13611.20149
1999-06-10,365,1942.671,2646.89355204199,3010.88491824828,10154.09086,13137.09007
1999-06-11,365,1927.687,2626.59629643645,2987.85258045115,9997.49866,12934.98548
1999-06-12,365,1929.506,2629.13211780707,2990.76407340018,10015.95433,12959.09661
1999-06-13,365,1932.658,2633.49412233468,2995.75774186099,10048.33972,13001.27266
1999-06-14,365,1936.717,2639.09999710624,3002.17048716055,10090.26638,13055.82958
1999-06-15,365,1951.057,2658.77509499313,3024.61611078544,10239.85943,13249.94459
1999-06-16,365,2013.979,2744.69830359071,3122.44587739399,10900.82804,14105.94425
1999-06-17,365,2028.427,2764.52677058964,3145.06939316194,11057.39594,14309.14337
1999-06-18,365,2018.745,2751.44008921675,3130.2325286315,10951.75428,14172.90107
1999-06-19,365,2023.67,2758.23796920598,3138.00649141372,11004.91946,14242.06765
1999-06-20,365,2034.802,2773.53815195785,3155.47443403145,11126.04808,14399.38101
1999-06-21,365,2039.873,2780.53659155513,3163.47780408518,11181.21589,14471.15385
1999-06-22,365,2023.109,2757.81303214519,3137.68420464956,10997.47874,14233.90024
1999-06-23,365,2016.486,2748.87599806786,3127.55932487267,10925.36405,14140.95485
1999-06-24,365,1984.102,2704.87286390662,3077.56173567918,10574.65807,13687.63684
1999-06-25,365,1962.271,2675.24034876448,3043.90738442721,10342.05532,13387.10352
1999-06-26,365,1968.258,2683.49601440646,3053.34480369691,10404.99748,13468.96656
1999-06-27,365,1984.767,2706.14433613879,3079.18154388049,10579.73668,13695.74975
1999-06-28,365,2004.89,2733.72829404131,3110.63723960118,10794.50327,13974.38963
1999-06-29,365,2040.547,2782.51302747066,3166.22663103749,11178.82269,14472.6281
1999-06-30,365,2074.771,2829.34759139263,3219.5985880287,11554.1271,14959.23622
1999-07-01,365,2103.652,2868.89545301763,3264.67863949307,11876.13166,15376.85691
1999-07-02,365,2129.303,2904.03790376255,3304.7454822755,12166.06661,15752.97537
1999-07-03,365,2129.173,2903.91636597565,3304.63433140723,12164.00743,15750.56644
1999-07-04,365,2128.993,2903.72782658828,3304.44654226905,12161.38689,15747.43068
1999-07-05,365,2128.707,2903.39415416601,3304.09431075042,12157.55483,15742.72647
1999-07-06,365,2117.334,2888.00137119555,3286.63296612944,12027.60878,15574.99481
1999-07-07,365,2129.206,2904.32950541244,3305.27915870466,12162.59354,15750.40203
1999-07-08,365,2136.874,2914.89950872913,3317.36110582426,12250.09482,15864.21562
1999-07-09,365,2146.255,2927.81946518922,3332.12336223763,12357.65264,16004.06503
1999-07-10,365,2148.662,2931.16910001937,3335.96669534258,12384.88264,16039.62903
1999-07-11,365,2150.468,2933.69445934606,3338.87032144933,12405.17644,16066.1944
1999-07-12,365,2151.746,2935.49793764177,3340.95097434648,12419.37873,16084.86062
1999-07-13,365,2135.606,2913.61067395597,3316.10266482938,12233.12465,15844.23216
1999-07-14,365,2137.227,2915.88294085829,3318.71775546301,12251.16492,15867.87328
1999-07-15,365,2145.361,2927.09446780473,3331.5325877597,12344.32343,15989.05291
1999-07-16,365,2165.276,2954.42243952605,3362.71040630972,12573.75035,16286.9305
1999-07-17,365,2164.092,2952.86582094768,3360.96726632306,12559.40766,16268.62828
1999-07-18,365,2162.768,2951.1191048052,3359.00791505841,12543.45711,16248.24505
1999-07-19,365,2161.417,2949.3358828073,3357.00669189132,12527.20485,16227.47078
1999-07-20,365,2063.793,2816.33325394052,3205.71919433384,11396.26624,14763.43675
1999-07-21,365,2047.889,2794.75673521902,3181.21956356789,11220.66639,14536.50449
1999-07-22,365,2023.888,2762.13808562404,3144.15404799789,10957.94869,14196.73473
1999-07-23,365,2022.224,2759.92614242181,3141.66381176423,10939.67248,14173.30711
1999-07-24,365,2009.174,2742.23393575415,3121.58103228197,10798.64223,13991.09893
1999-07-25,365,1983.966,2707.96428658877,3082.63432633184,10527.87259,13640.85032
1999-07-26,365,1971.542,2691.12239923605,3063.51713829655,10396.01919,13470.49527
1999-07-27,365,1997.363,2726.52105875885,3103.88698139111,10668.62074,13824.35401
1999-07-28,365,2004.123,2735.84941779839,3114.55391197765,10740.70777,13918.18884
1999-07-29,365,1950.174,2662.36624722032,3030.97632588013,10162.81095,13170.02102
1999-07-30,365,1935.304,2642.1849644847,3008.05742287323,10007.86748,12969.71964
1999-07-31,365,1936.788,2644.26624343618,3010.45300323048,10022.77726,12989.26783
1999-08-01,365,1938.887,2647.19094120554,3013.81062226722,10044.08942,13017.12861
1999-08-02,365,1940.333,2649.22124551746,3016.14834326839,10058.63604,13036.20688
1999-08-03,365,1931.89,2637.7926868087,3003.18429473759,9970.9984,12923.03591
1999-08-04,365,1890.033,2580.79057436621,2938.35593147219,9539.2115,12364.01508
1999-08-05,365,1894.851,2587.45088960763,2945.97763279103,9587.64336,12427.11426
1999-08-06,365,1879.006,2565.93202342608,2921.5328161519,9427.36137,12219.83347
1999-08-07,365,1881.237,2569.03702450567,2925.0957343951,9449.38243,12248.60924
1999-08-08,365,1884.173,2573.11121152695,2929.76508593891,9478.55723,12286.6812
1999-08-09,365,1886.444,2576.27074879297,2933.3904313821,9501.03513,12316.05252
1999-08-10,365,1859.663,2539.82722045753,2891.95653442759,9231.43124,11967.08431
1999-08-11,365,1901.839,2597.58905536647,2957.80301934482,9650.53827,12511.02193
1999-08-12,365,1898.706,2593.37418724388,2953.0341903116,9618.39858,12469.61378
1999-08-13,365,1955.197,2670.70360584361,3041.16921577733,10191.1819,13212.87482
1999-08-14,365,1957.413,2673.79191217225,3044.71437018315,10213.87996,13242.55052
1999-08-15,365,1959.405,2676.57169950339,3047.90754683943,10234.24586,13269.19739
1999-08-16,365,1961.637,2679.68026212985,3051.47604800296,10257.14324,13299.13396
1999-08-17,365,1991.599,2720.76737979223,3098.33857366537,10570.8157,13706.48378
1999-08-18,365,1967.473,2687.93993451206,3061.0182739133,10314.94769,13375.27093
1999-08-19,365,1937.412,2647.01019270195,3014.47270586384,10000.13431,12967.62533
1999-08-20,365,1953.729,2669.4410374786,3040.08333777429,10168.93576,13187.08468
1999-08-21,365,1970.203,2692.09069479102,3065.94418602291,10340.81227,13410.55092
1999-08-22,365,1986.861,2714.9934445278,3092.09458482106,10516.0697,13638.42136
1999-08-23,365,2003.871,2738.37945165534,3118.79642388576,10696.53971,13873.07316
1999-08-24,365,2021.376,2762.44549163816,3146.27454264463,10883.64396,14116.3519
1999-08-25,365,2061.219,2817.06559701542,3208.56496108451,11313.10912,14674.10504
1999-08-26,365,2037.636,2784.97071740684,3172.07372500057,11054.36409,14339.07664
1999-08-27,365,2012.705,2751.03251469695,3133.48254956745,10784.00501,13988.96379
1999-08-28,365,2000.181,2734.03213850856,3114.17452716471,10649.80774,13815.3812
1999-08-29,365,1991.267,2721.9518167228,3100.46363615601,10554.79076,13692.55924
1999-08-30,365,1978.709,2704.90246926496,3081.09876947361,10421.67153,13520.35454
1999-08-31,365,1945.738,2659.9735555145,3029.98840275187,10074.57416,13070.64197
1999-09-01,365,1952.021,2668.65771976414,3039.92574715969,10139.49716,13155.26373
1999-09-02,365,1914.656,2617.72003125257,2981.96995881327,9751.56374,12652.54049
1999-09-03,365,1991.879,2723.47437800923,3102.52271867918,10538.65386,13674.4859
1999-09-04,365,1993.57,2725.84347446705,3105.24896018109,10556.09798,13697.3622
1999-09-05,365,1995.223,2728.16159628531,3107.91734232691,10573.16245,13719.74582
1999-09-06,365,1996.613,2730.1191114831,3110.17385721428,10587.44316,13738.51267
1999-09-07,365,1984.825,2714.11530062795,3091.99662994628,10462.42687,13576.77007
1999-09-08,365,1974.21,2699.7117373003,3075.64044978036,10350.5019,13431.9896
1999-09-09,365,1987.647,2718.22176416772,3096.79210473559,10491.56694,13615.61192
1999-09-10,365,2012.179,2751.9224562208,3135.25893330694,10750.83885,13952.72504
1999-09-11,365,2013.555,2753.86082810417,3137.49438535854,10765.08371,13971.45213
1999-09-12,365,2014.774,2755.58506198205,3139.4852039923,10777.66097,13988.01286
1999-09-13,365,2015.764,2756.99454415539,3141.11744687978,10787.7841,14001.38571
1999-09-14,365,1997.236,2731.78057309741,3112.4509273992,10589.56313,13744.65427
1999-09-15,365,1976.098,2702.99904506025,3079.71978815355,10365.53578,13454.42099
1999-09-16,365,1975.252,2701.89474293423,3078.48748537656,10356.1979,13442.52543
1999-09-17,365,1998.601,2733.98383502915,3115.12083215965,10601.33648,13761.34476
1999-09-18,365,1998.031,2733.25750206458,3114.31892178582,10594.8627,13753.1685
1999-09-19,365,1997.38,2732.42076114709,3113.3911419356,10587.58984,13743.95541
1999-09-20,365,1996.694,2731.53616194354,3112.40930926587,10579.98195,13734.30744
1999-09-21,365,1944.159,2659.82909026963,3030.78041613058,10023.65144,13012.78942
1999-09-22,365,1941.92,2656.82581587248,3027.38650811173,10000.33758,12982.76655
1999-09-23,365,1909.92,2613.18351092838,2977.72287906126,9671.17052,12555.99368
1999-09-24,365,1901.62,2601.92657425937,2964.94230559383,9587.03524,12447.15556
1999-09-25,365,1904.448,2605.86052537268,2969.45533536856,9615.21887,12484.00128
1999-09-26,365,1910.476,2614.20010996276,2979.00263666101,9675.95537,12563.22875
1999-09-27,365,1913.331,2618.17167991488,2983.55855341459,9704.541,12600.60108
1999-09-28,365,1903.786,2605.21499500271,2968.84324428575,9607.67491,12475.24547
1999-09-29,365,1862.826,2549.30894860911,2905.20302797297,9194.52052,11939.35821
1999-09-30,365,1874.712,2565.70030028292,2923.94235380996,9311.95674,12092.34151
1999-10-01,365,1864.227,2551.45789695109,2907.76178186515,9207.77898,11957.47492
1999-10-02,365,1871.627,2561.68777254181,2919.46865824661,9280.82621,12052.73632
1999-10-03,365,1887.304,2583.27898264414,2944.13932938976,9436.4764,12255.40103
1999-10-04,365,1895.097,2594.05110374563,2956.46641746541,9514.36159,12356.9713
1999-10-05,365,1895.469,2594.61160218412,2957.12926236934,9517.64646,12361.43999
1999-10-06,365,1924.61,2634.65296064713,3002.83764613928,9810.57824,12742.50289
1999-10-07,365,1910.876,2615.96930836986,2981.59818707351,9670.57182,12561.12335
1999-10-08,365,1955.108,2676.68856276002,3050.88298960308,10118.68392,13143.84264
1999-10-09,365,1954.097,2675.35787981115,3049.39209610744,10107.77044,13129.88834
1999-10-10,365,1953,2673.90988841229,3047.76746629312,10095.97655,13114.79113
1999-10-11,365,1951.83,2672.36328668449,3046.03067053411,10083.44635,13098.73802
1999-10-12,365,1901.755,2603.95954973144,2968.13700486475,9566.38514,12427.6991
1999-10-13,365,1855.633,2540.95912457178,2896.3969862381,9102.66537,11825.8784
1999-10-14,365,1853.799,2538.502547619,2893.62328991344,9084.27988,11802.2072
1999-10-15,365,1784.087,2443.21180296632,2785.08192935576,8401.48093,10915.77566
1999-10-16,365,1788.232,2448.96147519271,2791.67104418374,8440.30206,10966.48817
1999-10-17,365,1793.11,2455.72151374646,2799.4150622115,8486.1767,11026.39249
1999-10-18,365,1799.469,2464.52254125273,2809.49197962742,8546.2815,11104.83633
1999-10-19,365,1820.017,2492.80189118139,2841.79475662274,8741.79013,11359.38867
1999-10-20,365,1860.326,2548.1690310144,2904.98783177138,9129.4818,11863.76613
1999-10-21,365,1850.197,2534.39875523937,2889.339159872,9030.19186,11735.14419
1999-10-22,365,1895.16,2596.15130341486,2959.8171847363,9469.67526,12306.89983
1999-10-23,365,1892.959,2593.19521951372,2956.47479184589,9447.44716,12278.24254
1999-10-24,365,1890.269,2589.57112297799,2952.37210671498,9420.29621,12243.19824
1999-10-25,365,1888.16,2586.73880283054,2949.17030190911,9398.8786,12215.59004
1999-10-26,365,1889.379,2588.46192372502,2951.16010546644,9410.53857,12230.95304
1999-10-27,365,1919.315,2629.62828580523,2998.16753328816,9709.00961,12619.48105
1999-10-28,365,1987.488,2723.20637160735,3104.94392971611,10399.16991,13517.23421
1999-10-29,365,2021.865,2770.47277308717,3158.91402048932,10759.21117,13985.90739
1999-10-30,365,2019.707,2767.57589990273,3155.64014525744,10735.72562,13955.63602
1999-10-31,365,2017.077,2764.03616750845,3151.63439992488,10707.28349,13918.93212
1999-11-01,365,2013.591,2759.3293607246,3146.30068086251,10669.84146,13870.55094
1999-11-02,365,2002.373,2744.07035835839,3128.95581626102,10550.83443,13716.32201
1999-11-03,365,2013.462,2759.39547193835,3146.49126146085,10667.66276,13868.73659
1999-11-04,365,2031.821,2784.70204321492,3175.41789427472,10862.32028,14122.42037
1999-11-05,365,2050.387,2810.29620940115,3204.67341184949,11060.95023,14381.29134
1999-11-06,365,2059.219,2822.5196608517,3218.66827048741,11156.11275,14505.52231
1999-11-07,365,2066.011,2831.93104845262,3229.44939717149,11229.45137,14601.31888
1999-11-08,365,2069.511,2836.80190898912,3235.03866172324,11267.01701,14650.47826
1999-11-09,365,2044.538,2802.70855639376,3196.22442324627,10995.12938,14297.53548
1999-11-10,365,2048.22,2807.83006079115,3202.10019311829,11034.27122,14348.7494
1999-11-11,365,2067.252,2834.07020254072,3232.09646271244,11239.46185,14616.21352
1999-11-12,365,2105.22,2886.2929416819,3291.73550153657,11652.59296,15154.20637
1999-11-13,365,2105.097,2886.18075295553,3291.63424766342,11650.55701,15151.80617
1999-11-14,365,2104.936,2886.01692179956,3291.47437312687,11648.10159,15148.86046
1999-11-15,365,2104.814,2885.90451047651,3291.37311925372,11646.05955,15146.45215
1999-11-16,365,2141.072,2935.79243304848,3348.35291161983,12047.56949,15669.40079
1999-11-17,365,2108.805,2891.69892463544,3298.13403576622,11684.5393,15197.89843
1999-11-18,365,2147.566,2945.02552070928,3359.03938242751,12114.46717,15757.87036
1999-11-19,365,2150.719,2949.42135993215,3364.08735747693,12149.54182,15803.81368
1999-11-20,365,2149.998,2948.49068321599,3363.05375590965,12140.78202,15792.68111
1999-11-21,365,2148.347,2946.28808907429,3360.57062521095,12121.55326,15767.94456
1999-11-22,365,2146.441,2943.73535035604,3357.68907701639,12099.4643,15739.492
1999-11-23,365,2133.98,2926.77081223302,3338.39754960552,11958.79476,15557.05194
1999-11-24,365,2173.172,2980.70020011441,3399.99619346342,12398.32985,16129.6274
1999-11-25,365,2174.226,2982.20539885986,3401.74161737202,12409.6298,16144.5981
1999-11-26,365,2191.296,3005.77349007108,3428.698748157,12604.5546,16398.88643
1999-11-27,365,2190.26,3004.41253397382,3427.17511844673,12591.90237,16382.70102
1999-11-28,365,2188.985,3002.72369296795,3425.27794061295,12576.50894,16362.9523
1999-11-29,365,2187.594,3000.87747610981,3423.20109425238,12559.80606,16341.50121
1999-11-30,365,2155.17,2956.55179936026,3372.70967037931,12187.49444,15857.77895
1999-12-01,365,2171.38,2978.94124115457,3398.32283998082,12370.87524,16097.06298
1999-12-02,365,2199.425,3017.58558285828,3442.48780005025,12690.61717,16513.87491
1999-12-03,365,2242.106,3076.32840133291,3509.59044204041,13183.4628,17156.04558
1999-12-04,365,2224.269,3051.99457754489,3481.89535069622,12973.60463,16883.59437
1999-12-05,365,2203.712,3023.92914302504,3449.9437901431,12733.72503,16572.06924
1999-12-06,365,2185.407,2998.94778549694,3421.50820054865,12522.08069,16297.25502
1999-12-07,365,2168.836,2976.34331531042,3395.78210369513,12332.07004,16050.56587
1999-12-08,365,2156.819,2959.97489109457,3377.16560210527,12195.21779,15873.00006
1999-12-09,365,2184.104,2997.5877197864,3420.15916398306,12503.95834,16275.59728
1999-12-10,365,2200.327,3020.00565395565,3445.81039895041,12689.76885,16518.14856
1999-12-11,365,2205.751,3027.5443356936,3454.45631237962,12751.89349,16599.44262
1999-12-12,365,2210.2,3033.73541713505,3461.56083226116,12802.81653,16666.11718
1999-12-13,365,2211.872,3036.09382895226,3464.28174461185,12821.48792,16690.71242
1999-12-14,365,2204.985,3026.73831311785,3453.65338692937,12741.23602,16586.69076
1999-12-15,365,2228.647,3059.3852324911,3490.98383744566,13014.84859,16943.6402
1999-12-16,365,2207.543,3030.5567365546,3458.15575840166,12768.29144,16623.30933
1999-12-17,365,2230.858,3062.72974759763,3494.94694956847,13038.13831,16975.38549
1999-12-18,365,2232.168,3064.5895428532,3497.09916535341,13052.69609,16994.62709
1999-12-19,365,2233.277,3066.17420861316,3498.93670744736,13064.92415,17010.83291
1999-12-20,365,2234.593,3068.0429077359,3501.09856645832,13079.58515,17030.21023
1999-12-21,365,2251.726,3091.72474585024,3528.19831548068,13280.28455,17292.26085
1999-12-22,365,2259.561,3102.59814844082,3540.66193133516,13372.47141,17412.83679
1999-12-23,365,2275.957,3125.26872984109,3566.60829977237,13566.62779,17666.39383
1999-12-24,365,2276.535,3126.12372368629,3567.61322543071,13572.70615,17674.59923
1999-12-25,365,2277.327,3127.27232255149,3568.95363384671,13581.33491,17686.12785
1999-12-26,365,2278.374,3128.77262416999,3570.69575875694,13593.02016,17701.64011
1999-12-27,365,2279.646,3130.5825577694,3572.79138403133,13607.39943,17720.66452
1999-12-28,365,2293.596,3149.89259710224,3594.90127112945,13773.92481,17938.2436
1999-12-29,365,2309.93,3172.48326629463,3620.7593279179,13970.14098,18194.53949
1999-12-30,365,2314.72,3179.15204020986,3628.41300414405,14027.22801,18269.31883
1999-12-31,365,2320.155,3186.71275901906,3637.08810102041,14092.34103,18354.58346
2000-01-01,366,2311.731,3175.25325937188,3624.06137152051,13989.46472,18221.1231
2000-01-02,366,2295.379,3152.93438072491,3598.65451620189,13791.37523,17963.7821
2000-01-03,366,2277.225,3128.13978181074,3570.42219566106,13573.1047,17680.14988
2000-01-04,366,2155.214,2960.77423576995,3379.50535325928,12119.37465,15787.65278
2000-01-05,366,2151.789,2956.14110848694,3374.25157146519,12080.27305,15737.03775
2000-01-06,366,2130.717,2927.33064288147,3341.43186680167,11843.66075,15429.41304
2000-01-07,366,2218.758,3048.48266973553,3479.81495156817,12822.88337,16705.96108
2000-01-08,366,2232.961,3068.14641519178,3502.33213808085,12987.0917,16920.58038
2000-01-09,366,2245.283,3085.22113867105,3521.89164566727,13130.40114,17107.95416
2000-01-10,366,2252.284,3094.94928134662,3533.0483506277,13211.93889,17214.69443
2000-01-11,366,2213.881,3042.34100475689,3473.07053004753,12761.4987,16628.53893
2000-01-12,366,2205.562,3031.0170664874,3460.19428562728,12665.23784,16503.59763
2000-01-13,366,2234.717,3071.256535995,3506.21379032074,13000.27973,16940.96264
2000-01-14,366,2286.558,3142.69849502385,3587.86628398286,13603.81957,17728.34735
2000-01-15,366,2290.531,3148.24159753185,3594.23360461251,13650.48077,17789.54106
2000-01-16,366,2294.161,3153.30967872621,3600.05709804877,13693.09644,17845.45054
2000-01-17,366,2296.798,3157.00500619932,3604.31001449022,13723.85605,17885.87349
2000-01-18,366,2275.928,3128.46477296252,3571.79534029168,13474.39773,17561.44831
2000-01-19,366,2281.758,3136.57775413306,3581.10485993214,13543.03039,17651.36203
2000-01-20,366,2265.088,3113.80188450349,3555.16737341363,13345.05475,17393.98151
2000-01-21,366,2265.443,3114.35080791465,3555.8231127826,13348.411,17398.64055
2000-01-22,366,2252.991,3097.36200675358,3536.48692200914,13201.4348,17207.66456
2000-01-23,366,2228.451,3063.77305823352,3498.20610619222,12913.78688,16833.406
2000-01-24,366,2216.255,3047.13106269881,3479.26401883982,12772.20282,16649.42422
2000-01-25,366,2220.536,3053.10043784767,3486.11959122873,12820.97469,16713.38155
2000-01-26,366,2222.712,3056.15891622129,3489.64368279877,12845.3986,16745.52347
2000-01-27,366,2244.03,3085.63427810784,3523.37797131902,13091.89553,17067.61097
2000-01-28,366,2200.59,3026.0709682733,3455.44398173878,12585.08007,16407.65776
2000-01-29,366,2208.974,3037.71922990453,3468.80187992154,12680.64661,16532.78905
2000-01-30,366,2228.695,3064.99867554976,3500.02892967804,12907.06421,16828.71835
2000-01-31,366,2253.174,3098.83225782038,3538.74495951114,13190.6659,17199.26075
2000-02-01,366,2295.204,3156.82648366252,3605.06218611934,13683.01596,17842.10975
2000-02-02,366,2297.367,3159.86915767191,3608.5692751593,13707.99733,17875.00542
2000-02-03,366,2295.267,3157.04796735842,3605.3799050396,13682.12035,17841.58246
2000-02-04,366,2307.678,3174.26470751909,3625.11121431055,13829.92578,18035.01146
2000-02-05,366,2308.874,3175.97402741946,3627.09391233293,13843.38172,18052.86181
2000-02-06,366,2309.738,3177.22591114386,3628.55359222858,13852.85777,18065.51834
2000-02-07,366,2310.956,3178.96528159593,3630.57054908021,13866.58764,18083.72735
2000-02-08,366,2315.661,3185.52720910509,3638.10698397956,13922.39259,18156.92721
2000-02-09,366,2259.343,3108.238303101,3549.92501122928,13245.36693,17274.8568
2000-02-10,366,2275.073,3130.0340795516,3574.89259222604,13429.75632,17516.06578
2000-02-11,366,2230.163,3068.4193187206,3504.6018489617,12899.63183,16825.43399
2000-02-12,366,2235.729,3076.1725836574,3513.50305411119,12963.48308,16909.1552
2000-02-13,366,2242.56,3085.6787974437,3524.4118266554,13042.25907,17012.39929
2000-02-14,366,2249.667,3095.56676453501,3535.75784336863,13124.49228,17120.16897
2000-02-15,366,2257.133,3105.95312559127,3547.67484056956,13211.20191,17233.79727
2000-02-16,366,2230.27,3069.13919638147,3505.69686265255,12896.65301,16824.16796
2000-02-17,366,2223.241,3059.56575839802,3494.808899175,12814.86535,16717.92751
2000-02-18,366,2161.435,2974.69520949687,3397.95259085568,12102.59913,15789.56295
2000-02-19,366,2159.247,2971.74847465626,3394.61755726934,12077.38138,15756.9506
2000-02-20,366,2157.255,2969.07130439428,3391.59009183904,12054.38523,15727.23095
2000-02-21,366,2155.056,2966.10898778612,3388.2370406462,12029.0961,15694.52352
2000-02-22,366,2118.757,2916.30476156557,3331.41864543127,11623.89326,15166.53373
2000-02-23,366,2142.601,2949.28490816774,3369.16984512472,11885.52015,15508.59599
2000-02-24,366,2148.748,2957.8461990504,3378.99730750979,11953.23816,15597.39179
2000-02-25,366,2153.558,2964.55370478783,3386.70148378796,12006.18105,15666.85845
2000-02-26,366,2163.775,2978.74891762365,3402.98001060755,12119.88143,15815.79883
2000-02-27,366,2181.544,3003.36477140434,3431.17578839717,12318.90121,16076.19723
2000-02-28,366,2204.282,3034.83304136069,3467.20440340152,12575.72861,16412.08773
2000-02-29,366,2241.297,3085.97551881721,3525.71949885677,12998.195,16964.25026
2000-03-01,366,2248.669,3096.23744832975,3537.49692304959,13083.25035,17075.77114
2000-03-02,366,2264.965,3118.83345984245,3563.38822359088,13272.82446,17323.91988
2000-03-03,366,2317.271,3191.05606542562,3645.99971070322,13886.15072,18125.3616
2000-03-04,366,2311.011,3182.53217078508,3636.30649217503,13810.51341,18027.08867
2000-03-05,366,2301.055,3168.94153053025,3620.83495111138,13691.11355,17871.79763
2000-03-06,366,2288.511,3151.79735688703,3601.30767220137,13541.53747,17677.15828
2000-03-07,366,2237.459,3081.66493412251,3521.25747667228,12937.46898,16889.43592
2000-03-08,366,2254.333,3105.06385185746,3548.06970529794,13132.55797,17144.84043
2000-03-09,366,2278.631,3138.70199424365,3586.58804899774,13415.65318,17515.2109
2000-03-10,366,2276.998,3136.51743043297,3584.12293590554,13395.48811,17489.18765
2000-03-11,366,2273.217,3131.38635437837,3578.29665100911,13350.16716,17430.37805
2000-03-12,366,2266.409,3122.10807959167,3567.74137882906,13269.56523,17325.60131
2000-03-13,366,2257.595,3110.07873244547,3554.04825165775,13165.82762,17190.6724
2000-03-14,366,2232.252,3075.31603163544,3514.39378367199,12870.03987,16805.14611
2000-03-15,366,2266.996,3123.36241187954,3569.38656394093,13270.76033,17329.21496
2000-03-16,366,2360.033,3251.75283755117,3716.21077046838,14360.32405,18752.95324
2000-03-17,366,2380.304,3279.85433273306,3748.40747197755,14606.94077,19075.82941
2000-03-18,366,2377.683,3276.31460033879,3744.39665126288,14573.80114,19032.90439
2000-03-19,366,2374.551,3272.07480138811,3739.58721917276,14534.47631,18981.91504
2000-03-20,366,2371.878,3268.46383805646,3735.49519234429,14500.79698,18938.28341
2000-03-21,366,2427.729,3345.63521301389,3823.79313757585,15183.95112,19831.50071
